pos_x,pos_y
-406.6854553222656,194.44952392578125
-405.1583251953125,194.87071228027344
-403.6306457519531,195.2999267578125
-402.1040954589844,195.736328125
-400.57861328125,196.1813507080078
-399.05279541015625,196.63739013671875
-397.5276184082031,197.10414123535156
-396.0043029785156,197.5803680419922
-394.4808349609375,198.06556701660156
-392.9578552246094,198.5605926513672
-391.4383544921875,199.0696258544922
-389.9215393066406,199.59324645996094
-388.40753173828125,200.13031005859375
-386.8952331542969,200.67874145507812
-385.385986328125,201.2396240234375
-383.8775939941406,201.81106567382812
-382.3718566894531,202.39422607421875
-380.86895751953125,202.9903564453125
-379.36956787109375,203.60252380371094
-377.8753356933594,204.23077392578125
-376.3852233886719,204.874755859375
-374.89947509765625,205.53343200683594
-373.4172058105469,206.20555114746094
-371.9386291503906,206.89059448242188
-370.4630432128906,207.58717346191406
-368.9900817871094,208.2945098876953
-367.5194396972656,209.01174926757812
-366.0510559082031,209.7383575439453
-364.5845947265625,210.4739990234375
-363.1200256347656,211.21810913085938
-361.65716552734375,211.97059631347656
-360.1961669921875,212.7313995361328
-358.73712158203125,213.50070190429688
-357.41229248046875,214.207275390625
-356.0889587402344,214.9203338623047
-354.7670593261719,215.6397705078125
-353.4466247558594,216.36610412597656
-352.12774658203125,217.09909057617188
-350.8102722167969,217.83816528320312
-349.4939270019531,218.5829620361328
-348.17877197265625,219.33375549316406
-346.8650817871094,220.09063720703125
-345.552734375,220.85342407226562
-344.24163818359375,221.62181091308594
-342.9313659667969,222.395263671875
-341.62200927734375,223.17401123046875
-340.3138427734375,223.95816040039062
-339.0067443847656,224.74757385253906
-337.70074462890625,225.5421905517578
-336.3957214355469,226.3421630859375
-335.0915222167969,227.14698791503906
-333.7884521484375,227.95643615722656
-332.48583984375,228.7706298828125
-331.18426513671875,229.58958435058594
-329.88360595703125,230.41317749023438
-328.5836181640625,231.24110412597656
-327.2841796875,232.0731964111328
-325.98504638671875,232.9091796875
-324.6858825683594,233.7484893798828
-323.3867492675781,234.59100341796875
-322.0872802734375,235.436279296875
-320.7872314453125,236.28427124023438
-319.4873046875,237.13543701171875
-318.1873779296875,237.9898681640625
-316.88763427734375,238.84780883789062
-315.5881652832031,239.70925903320312
-314.2887268066406,240.57395935058594
-312.9892883300781,241.4417724609375
-311.6897277832031,242.3124237060547
-310.3897399902344,243.1856689453125
-309.0892639160156,244.06118774414062
-307.78826904296875,244.93905639648438
-306.4866943359375,245.81900024414062
-305.184326171875,246.70089721679688
-303.8812561035156,247.58460998535156
-302.5776672363281,248.470458984375
-301.2735290527344,249.358642578125
-299.968994140625,250.24923706054688
-298.6641540527344,251.14230346679688
-297.3592224121094,252.0381622314453
-296.0542907714844,252.9370574951172
-294.7497253417969,253.8391876220703
-293.4454040527344,254.7447509765625
-292.1412353515625,255.65350341796875
-290.83734130859375,256.5654602050781
-289.5337219238281,257.4809875488281
-288.2303771972656,258.40008544921875
-286.9281005859375,259.3225402832031
-285.6265563964844,260.2486572265625
-284.3260498046875,261.1790771484375
-283.02642822265625,262.1130065917969
-281.7267761230469,263.0493469238281
-280.4261779785156,263.98736572265625
-279.12445068359375,264.92657470703125
-277.82171630859375,265.8670349121094
-276.5178527832031,266.808349609375
-275.2125549316406,267.7503967285156
-273.90557861328125,268.6928405761719
-272.5970153808594,269.6358337402344
-271.2872314453125,270.5796813964844
-269.9762878417969,271.5245666503906
-268.6640930175781,272.4703063964844
-267.3504943847656,273.416748046875
-266.03564453125,274.3637390136719
-264.719482421875,275.3116455078125
-263.40203857421875,276.2602233886719
-262.0833740234375,277.20947265625
-260.76312255859375,278.15924072265625
-259.4417724609375,279.1101379394531
-258.1197814941406,280.0623779296875
-256.7969665527344,281.0158386230469
-255.47308349609375,281.9701843261719
-254.14810180664062,282.9251403808594
-252.8218994140625,283.8810119628906
-251.4947052001953,284.837890625
-250.16656494140625,285.7958068847656
-248.83734130859375,286.7549743652344
-247.50772094726562,287.7158203125
-246.17803955078125,288.67919921875
-244.84861755371094,289.64508056640625
-243.51995849609375,290.6142883300781
-242.19189453125,291.5866394042969
-240.86488342285156,292.5625305175781
-239.53858947753906,293.5419006347656
-238.21302795410156,294.52423095703125
-236.8876953125,295.50927734375
-235.56271362304688,296.4967956542969
-234.23768615722656,297.48651123046875
-232.9121551513672,298.477783203125
-231.5858612060547,299.4700012207031
-230.25830078125,300.4629211425781
-228.9293670654297,301.4559631347656
-227.5987091064453,302.4488830566406
-226.26625061035156,303.4414367675781
-224.93186950683594,304.43359375
-223.5953369140625,305.42498779296875
-222.25637817382812,306.4151611328125
-220.91476440429688,307.4039306640625
-219.70501708984375,308.2923889160156
-218.4930419921875,309.1795654296875
-217.27879333496094,310.0654296875
-216.06243896484375,310.95013427734375
-214.8439483642578,311.83349609375
-213.6232147216797,312.715576171875
-212.40003967285156,313.59600830078125
-211.1746063232422,314.4747314453125
-209.94679260253906,315.3518981933594
-208.71649169921875,316.227294921875
-207.48382568359375,317.100830078125
-206.24867248535156,317.97247314453125
-205.01092529296875,318.84228515625
-203.77081298828125,319.7103271484375
-202.5283966064453,320.5768127441406
-201.28355407714844,321.4414978027344
-200.03622436523438,322.30438232421875
-198.78652954101562,323.1654968261719
-197.5344696044922,324.0248107910156
-196.27996826171875,324.88226318359375
-195.02294921875,325.7379150390625
-193.7635498046875,326.5915832519531
-192.5018768310547,327.443603515625
-191.23776245117188,328.29388427734375
-189.9713134765625,329.1422119140625
-188.7025146484375,329.988525390625
-187.43116760253906,330.8329162597656
-186.15744018554688,331.67529296875
-184.88124084472656,332.515625
-183.6025848388672,333.3540344238281
-182.32142639160156,334.1900939941406
-181.03746032714844,335.023681640625
-179.75082397460938,335.85479736328125
-178.46168518066406,336.68353271484375
-177.1699676513672,337.5099792480469
-175.8755645751953,338.33404541015625
-174.5787811279297,339.15594482421875
-173.27984619140625,339.97564697265625
-171.9785614013672,340.7927551269531
-170.67532348632812,341.6073303222656
-169.37042236328125,342.4193115234375
-168.06402587890625,343.2290344238281
-166.75653076171875,344.0368347167969
-165.44805908203125,344.8427429199219
-164.13848876953125,345.6466064453125
-162.82801818847656,346.44891357421875
-161.51705932617188,347.250244140625
-160.20559692382812,348.05035400390625
-158.89340209960938,348.8489990234375
-157.58045959472656,349.6459045410156
-156.26649475097656,350.4407653808594
-154.95135498046875,351.2328796386719
-153.63487243652344,352.0224914550781
-152.31671142578125,352.8088073730469
-150.9971160888672,353.5923767089844
-149.67628479003906,354.3736267089844
-148.35435485839844,355.1527099609375
-147.03131103515625,355.929443359375
-145.70704650878906,356.7037353515625
-144.38168334960938,357.47552490234375
-143.05496215820312,358.2444152832031
-141.72689819335938,359.0104675292969
-140.39743041992188,359.7735595703125
-139.0666961669922,360.5340881347656
-137.73521423339844,361.2928161621094
-136.40338134765625,362.0506896972656
-135.0709686279297,362.8072204589844
-133.73739624023438,363.5610656738281
-132.40216064453125,364.3116455078125
-131.06512451171875,365.0585021972656
-129.72630310058594,365.80169677734375
-128.3857421875,366.5409851074219
-127.04354095458984,367.2765197753906
-125.69960021972656,368.0083923339844
-124.35400390625,368.73663330078125
-123.00691986083984,369.4614562988281
-121.65823364257812,370.1825866699219
-120.30784606933594,370.89990234375
-118.9558334350586,371.6136169433594
-117.60228729248047,372.32342529296875
-116.24698638916016,373.0296325683594
-114.8900146484375,373.732177734375
-113.5313491821289,374.4309997558594
-112.17086029052734,375.1257019042969
-110.80854797363281,375.8161926269531
-109.4444580078125,376.5025329589844
-108.07856750488281,377.1845397949219
-106.71086883544922,377.8624267578125
-105.3414077758789,378.5359802246094
-103.97017669677734,379.2051086425781
-102.59703826904297,379.86956787109375
-101.22209930419922,380.5294494628906
-99.84527587890625,381.1846008300781
-98.46656036376953,381.8353271484375
-97.08619689941406,382.4815368652344
-95.70401000976562,383.1234130859375
-94.32012176513672,383.7607727050781
-92.93464660644531,384.3940124511719
-91.54769134521484,385.023193359375
-90.15924835205078,385.6483154296875
-88.76937866210938,386.2696838378906
-87.37828063964844,386.8876647949219
-85.98596954345703,387.50244140625
-84.5924072265625,388.1136474609375
-83.19751739501953,388.721435546875
-81.8014907836914,389.3257141113281
-80.40425872802734,389.927001953125
-79.00611114501953,390.524658203125
-77.60677337646484,391.119140625
-76.20631408691406,391.7104797363281
-74.80490112304688,392.299072265625
-73.4027099609375,392.8852844238281
-71.99962615966797,393.4692077636719
-70.59571075439453,394.0504150390625
-69.19097900390625,394.6288757324219
-67.785400390625,395.20477294921875
-66.37895965576172,395.77825927734375
-64.97180938720703,396.3492736816406
-63.563846588134766,396.9179992675781
-62.15510559082031,397.4843444824219
-60.745582580566406,398.0482177734375
-59.33522415161133,398.60986328125
-57.924171447753906,399.16925048828125
-56.512413024902344,399.7263488769531
-55.099849700927734,400.2811584472656
-53.68655776977539,400.8336181640625
-52.272605895996094,401.384033203125
-50.85800552368164,401.9324951171875
-49.4427375793457,402.47900390625
-48.02689743041992,403.02362060546875
-46.610435485839844,403.5660705566406
-45.19322967529297,404.10626220703125
-43.77535629272461,404.6446838378906
-42.35707092285156,405.18182373046875
-40.938270568847656,405.7171936035156
-39.51894760131836,406.2510986328125
-38.09947204589844,406.7840270996094
-36.679874420166016,407.3163757324219
-35.260196685791016,407.84808349609375
-33.84035873413086,408.3793640136719
-32.42053985595703,408.9105529785156
-31.00083351135254,409.44189453125
-29.5813045501709,409.9732666015625
-28.161773681640625,410.5042724609375
-26.742259979248047,411.03509521484375
-25.32276153564453,411.5657653808594
-23.903141021728516,412.0964050292969
-22.483062744140625,412.6268310546875
-21.062349319458008,413.1569519042969
-19.64137840270996,413.6866455078125
-18.219867706298828,414.216064453125
-16.79794692993164,414.7450866699219
-15.375481605529785,415.2734680175781
-13.952497482299805,415.8009948730469
-12.528857231140137,416.3277587890625
-11.10460090637207,416.85382080078125
-9.679755210876465,417.379150390625
-8.254137992858887,417.9034118652344
-6.827804088592529,418.42645263671875
-5.400800704956055,418.948486328125
-3.973137140274048,419.4695739746094
-2.544769763946533,419.9894714355469
-1.115554928779602,420.5081787109375
0.31437015533447266,421.0256652832031
1.745069146156311,421.54205322265625
3.176525831222534,422.0570983886719
4.608722686767578,422.5710144042969
6.041607856750488,423.08343505859375
7.475283622741699,423.59423828125
8.909850120544434,424.1034851074219
10.345182418823242,424.611328125
11.781206130981445,425.11810302734375
13.217961311340332,425.6236877441406
14.655389785766602,426.12811279296875
16.093488693237305,426.6314392089844
17.53223419189453,427.13336181640625
18.9716739654541,427.63427734375
20.41165542602539,428.1342468261719
21.852066040039062,428.63348388671875
23.292978286743164,429.1319580078125
24.73451042175293,429.62957763671875
26.176530838012695,430.1265869140625
27.618940353393555,430.6231384277344
29.0618839263916,431.11932373046875
30.505239486694336,431.6151123046875
31.948923110961914,432.1104736328125
33.39302444458008,432.6054382324219
34.83763122558594,433.0997619628906
36.28269577026367,433.5933532714844
37.72821807861328,434.08636474609375
39.17412185668945,434.578857421875
40.620445251464844,435.07080078125
42.06722640991211,435.56207275390625
43.51443099975586,436.0527038574219
44.96208572387695,436.5427551269531
46.410194396972656,437.03216552734375
47.85871124267578,437.5210266113281
49.30768585205078,438.0091857910156
50.75724411010742,438.49664306640625
52.207157135009766,438.9834289550781
53.65753936767578,439.46954345703125
55.108367919921875,439.955078125
56.559593200683594,440.4400939941406
58.011138916015625,440.9247131347656
59.463050842285156,441.408935546875
60.91545104980469,441.8927307128906
62.368106842041016,442.3761291503906
63.82114791870117,442.8591613769531
65.27449035644531,443.3418273925781
66.7281265258789,443.82421875
68.18212890625,444.30615234375
69.63641357421875,444.78759765625
71.09112548828125,445.2685546875
72.5461196899414,445.7490539550781
74.00151824951172,446.2291259765625
75.45726013183594,446.7087707519531
76.9134292602539,447.18798828125
78.37000274658203,447.6668395996094
79.82677459716797,448.14532470703125
81.28398132324219,448.6234436035156
82.74148559570312,449.1012268066406
84.19930267333984,449.57855224609375
85.6574478149414,450.0555114746094
87.11589050292969,450.53204345703125
88.57466125488281,451.0082092285156
90.03380584716797,451.48419189453125
91.49327087402344,451.95989990234375
92.95297241210938,452.435302734375
94.41300964355469,452.91046142578125
95.87325286865234,453.3854064941406
97.33370208740234,453.8601379394531
98.79452514648438,454.33477783203125
100.25545501708984,454.8092041015625
101.71675109863281,455.283447265625
103.17826843261719,455.75750732421875
104.64000701904297,456.2313232421875
106.10213470458984,456.70489501953125
107.56441497802734,457.17840576171875
109.02684783935547,457.65191650390625
110.48947143554688,458.12542724609375
111.95222473144531,458.5987243652344
113.41510772705078,459.07196044921875
114.87837982177734,459.5449523925781
116.34195709228516,460.0179138183594
117.80561828613281,460.4908752441406
119.26976013183594,460.9637145996094
120.7340316772461,461.4365234375
122.198486328125,461.9091796875
123.66319274902344,462.381591796875
125.12818145751953,462.85400390625
126.59331512451172,463.326416015625
128.05874633789062,463.79876708984375
129.52455139160156,464.2709655761719
130.9904022216797,464.7429504394531
132.4564666748047,465.2150573730469
133.92276000976562,465.6869201660156
135.38919067382812,466.1585388183594
136.85585021972656,466.630126953125
138.32275390625,467.1014709472656
139.7899169921875,467.57275390625
141.257080078125,468.0437927246094
142.72471618652344,468.5146789550781
144.19261169433594,468.9854431152344
145.6605682373047,469.4562072753906
147.12884521484375,469.9270935058594
148.59739685058594,470.39801025390625
150.06597900390625,470.86883544921875
151.53488159179688,471.3397521972656
153.00375366210938,471.8104248046875
154.47288513183594,472.2809753417969
155.94232177734375,472.7513122558594
157.41189575195312,473.2215270996094
158.8817138671875,473.6917419433594
160.3517608642578,474.1617736816406
161.82211303710938,474.6315612792969
163.2926788330078,475.1013488769531
164.76345825195312,475.5710754394531
166.23439025878906,476.041015625
167.70545959472656,476.51092529296875
169.17666625976562,476.9804992675781
170.6480255126953,477.4497985839844
172.11964416503906,477.91876220703125
173.59152221679688,478.38787841796875
175.06346130371094,478.8568420410156
176.53558349609375,479.32611083984375
178.00790405273438,479.7952880859375
179.4804229736328,480.264404296875
180.95306396484375,480.7334289550781
182.4258270263672,481.2024841308594
183.89871215820312,481.6716003417969
185.37176513671875,482.1408996582031
186.8444366455078,482.6103515625
188.31768798828125,483.0797424316406
189.79098510742188,483.5491027832031
191.26409912109375,484.0179748535156
192.73797607421875,484.48681640625
194.21197509765625,484.9556579589844
195.68569946289062,485.42449951171875
197.15951538085938,485.89349365234375
198.63340759277344,486.36297607421875
200.10723876953125,486.8328857421875
201.5812225341797,487.3031005859375
203.05531311035156,487.7736511230469
204.52943420410156,488.2446594238281
206.0035400390625,488.7161560058594
207.4776153564453,489.1880798339844
208.95152282714844,489.6605224609375
210.42523193359375,490.1332092285156
211.89877319335938,490.6061706542969
213.37185668945312,491.07940673828125
214.84445190429688,491.5528564453125
216.31649780273438,492.0265197753906
217.78782653808594,492.5004577636719
219.25843811035156,492.9745178222656
220.72825622558594,493.4485778808594
222.19717407226562,493.9224853515625
223.6651611328125,494.3962707519531
225.13209533691406,494.8697814941406
226.5979461669922,495.3432922363281
228.06263732910156,495.8165588378906
229.52621459960938,496.28961181640625
230.98834228515625,496.7626037597656
232.44894409179688,497.2355651855469
233.90782165527344,497.7085266113281
235.36488342285156,498.181396484375
236.8197479248047,498.65399169921875
238.27182006835938,499.1263122558594
239.72056579589844,499.59814453125
241.1653594970703,500.0694274902344
242.60592651367188,500.5400695800781
244.04176330566406,501.00994873046875
245.4729766845703,501.4791564941406
246.89959716796875,501.9476623535156
248.47958374023438,502.4675598144531
250.05410766601562,502.9866638183594
251.6232452392578,503.5047912597656
253.18702697753906,504.0220031738281
254.7454071044922,504.5382385253906
256.2983093261719,505.0534973144531
257.84588623046875,505.56768798828125
259.3883056640625,506.080810546875
260.92572021484375,506.5926208496094
262.4578552246094,507.1031188964844
263.98492431640625,507.6123352050781
265.50689697265625,508.1202087402344
267.0238037109375,508.6266174316406
268.5356750488281,509.1317138671875
270.042724609375,509.6355285644531
271.544677734375,510.1376953125
273.0417175292969,510.638427734375
274.5338134765625,511.137939453125
276.0210876464844,511.635986328125
277.5034484863281,512.1326904296875
278.9810791015625,512.6280517578125
280.45367431640625,513.1220092773438
281.9215087890625,513.6148071289062
283.38458251953125,514.1061401367188
284.8427734375,514.5963134765625
286.2961120605469,515.0855102539062
287.74468994140625,515.5734252929688
289.1886901855469,516.0602416992188
290.6278991699219,516.5458984375
292.0622863769531,517.0303344726562
293.4920654296875,517.5134887695312
294.9172058105469,517.9953002929688
296.4795837402344,518.5237426757812
298.0365295410156,519.0501708984375
299.5879211425781,519.5748291015625
301.1340026855469,520.0978393554688
302.674560546875,520.6192626953125
304.2098693847656,521.1389770507812
305.7398681640625,521.6568603515625
307.2644348144531,522.1731567382812
308.7837829589844,522.687744140625
310.29779052734375,523.2003173828125
311.806640625,523.711181640625
313.3104248046875,524.2203369140625
314.8091125488281,524.727783203125
316.30255126953125,525.2335205078125
317.790771484375,525.7374877929688
319.2739562988281,526.23974609375
320.7520446777344,526.7405395507812
322.22503662109375,527.2399291992188
323.6929626464844,527.7374877929688
325.15606689453125,528.2333984375
326.6141357421875,528.7275390625
328.06732177734375,529.2199096679688
329.5155029296875,529.7107543945312
330.9586486816406,530.1998291015625
332.39703369140625,530.6873779296875
333.8304138183594,531.17333984375
335.259033203125,531.6578369140625
336.6827697753906,532.140625
338.2303771972656,532.6656494140625
339.7723388671875,533.1887817382812
341.3086242675781,533.7095336914062
342.8393859863281,534.2285766601562
344.364501953125,534.745361328125
345.88427734375,535.2598876953125
347.3985900878906,535.7725219726562
348.9074401855469,536.2830200195312
350.4108581542969,536.79150390625
351.9089050292969,537.2978515625
353.4015808105469,537.8023071289062
354.88885498046875,538.3045654296875
356.3708190917969,538.8048706054688
357.8475036621094,539.3031005859375
359.3189697265625,539.79931640625
360.7851257324219,540.2935791015625
362.2460632324219,540.7857055664062
363.7018127441406,541.2756958007812
365.1524658203125,541.763671875
366.5980529785156,542.2494506835938
368.0386657714844,542.7330932617188
369.4740295410156,543.21484375
370.90447998046875,543.694580078125
372.32989501953125,544.1721801757812
373.8686828613281,544.6871337890625
375.4019470214844,545.1998291015625
376.93048095703125,545.7105102539062
378.45458984375,546.218994140625
379.9742431640625,546.7254638671875
381.48974609375,547.2301025390625
383.001220703125,547.732666015625
384.50885009765625,548.2334594726562
386.01263427734375,548.7326049804688
387.5127868652344,549.2301025390625
389.00933837890625,549.725830078125
390.5021667480469,550.219970703125
391.9913330078125,550.712646484375
393.47698974609375,551.20361328125
394.95904541015625,551.69287109375
396.4376220703125,552.1803588867188
397.912841796875,552.6660766601562
399.3853759765625,553.150390625
400.8561096191406,553.6334228515625
402.3257751464844,554.1155395507812
403.7954406738281,554.59716796875
405.26556396484375,555.0791015625
406.73651123046875,555.5614624023438
408.2084655761719,556.0440063476562
409.6815185546875,556.527587890625
411.15594482421875,557.0122680664062
412.6319580078125,557.4983520507812
414.10986328125,557.9859008789062
415.58984375,558.4750366210938
417.0723571777344,558.9661865234375
418.5575866699219,559.45947265625
420.0458068847656,559.954833984375
421.5371398925781,560.4527587890625
423.0311584472656,560.9537353515625
424.5283508300781,561.458251953125
426.02801513671875,561.9668579101562
427.5305480957031,562.4793701171875
429.03564453125,562.9957275390625
430.5435791015625,563.5155639648438
432.0545349121094,564.0382080078125
433.5686340332031,564.562744140625
435.0863952636719,565.0887451171875
436.6073303222656,565.6159057617188
438.1318664550781,566.1439819335938
439.6593933105469,566.6727905273438
441.1899719238281,567.2023315429688
442.72308349609375,567.7323608398438
444.25897216796875,568.2623901367188
445.6787109375,568.7516479492188
447.10028076171875,569.2409057617188
448.5238037109375,569.729736328125
449.9489440917969,570.2182006835938
451.37579345703125,570.7059936523438
452.80419921875,571.193115234375
454.2339782714844,571.6799926757812
455.6648254394531,572.166259765625
457.0965576171875,572.65185546875
458.5292663574219,573.13671875
459.96246337890625,573.620849609375
461.3961486816406,574.1044311523438
462.830322265625,574.587158203125
464.2648620605469,575.0691528320312
465.6996765136719,575.550537109375
467.13421630859375,576.0311279296875
468.5684814453125,576.5107421875
470.0016174316406,576.9893188476562
471.4330749511719,577.4666137695312
472.8619384765625,577.9427490234375
474.2879638671875,578.4176025390625
475.8289489746094,578.9302368164062
477.3650207519531,579.4413452148438
478.8954162597656,579.9505004882812
480.4198303222656,580.457763671875
481.9383850097656,580.962890625
483.4511413574219,581.4660034179688
484.9580078125,581.967041015625
486.4591369628906,582.4658203125
487.9544677734375,582.962646484375
489.4439697265625,583.45751953125
490.9277038574219,583.9502563476562
492.40576171875,584.4407958984375
493.87823486328125,584.92919921875
495.3451232910156,585.4156494140625
496.8062744140625,585.9002685546875
498.26171875,586.38330078125
499.71142578125,586.8651123046875
501.1553039550781,587.345703125
502.5935363769531,587.8248291015625
504.0262451171875,588.3023681640625
505.4533386230469,588.7784423828125
506.9847106933594,589.2896118164062
508.5122375488281,589.799560546875
510.03619384765625,590.3080444335938
511.55908203125,590.8154907226562
513.08544921875,591.3231201171875
514.6034545898438,591.82763671875
516.114013671875,592.3291015625
517.6172485351562,592.827880859375
519.113037109375,593.3237915039062
520.6014404296875,593.8170776367188
522.0825805664062,594.3078002929688
523.5564575195312,594.795654296875
525.02392578125,595.2811279296875
526.4878540039062,595.7652587890625
527.9483642578125,596.2478637695312
529.4072265625,596.7293701171875
530.8657836914062,597.2098388671875
532.314453125,597.6864624023438
533.7534790039062,598.1592407226562
535.1834716796875,598.6287841796875
536.7052001953125,599.1281127929688
538.2164306640625,599.6239013671875
539.7174072265625,600.1160278320312
541.2076416015625,600.60498046875
542.6878051757812,601.0904541015625
544.1575317382812,601.572509765625
545.6170654296875,602.0513305664062
547.0665283203125,602.526611328125
548.506103515625,602.9986572265625
549.935791015625,603.46728515625
551.4498901367188,603.9637451171875
552.9530639648438,604.4562377929688
554.4453735351562,604.9450073242188
555.9268188476562,605.4300537109375
557.397705078125,605.9113159179688
558.8577880859375,606.388916015625
560.3074340820312,606.86279296875
561.7464599609375,607.332763671875
563.1754760742188,607.799072265625
564.6826782226562,608.2902221679688
566.1785888671875,608.7772827148438
567.6631469726562,609.260498046875
569.1363525390625,609.7401123046875
570.5986328125,610.2159423828125
572.0496826171875,610.6880493164062
573.4898681640625,611.15673828125
574.9188232421875,611.6218872070312
576.41943359375,612.1109008789062
577.907470703125,612.595947265625
579.38330078125,613.0772705078125
580.84765625,613.5547485351562
582.3004150390625,614.0281372070312
583.74169921875,614.4974365234375
585.1720581054688,614.9619750976562
586.670654296875,615.4458618164062
588.158203125,615.9208374023438
589.6353149414062,616.3860473632812
591.1029052734375,616.839599609375
592.5609741210938,617.2801513671875
594.01025390625,617.707275390625
595.526611328125,618.1407470703125
597.0338134765625,618.5563354492188
598.5326538085938,618.9510498046875
600.0233154296875,619.324462890625
601.5057983398438,619.6763305664062
602.97998046875,620.0070190429688
604.5189208984375,620.3296508789062
606.0486450195312,620.6266479492188
607.5692138671875,620.8980712890625
609.0803833007812,621.142822265625
610.5818481445312,621.3616943359375
612.0736083984375,621.5548706054688
613.6253051757812,621.7305908203125
615.1659545898438,621.8800659179688
616.694091796875,622.0030517578125
618.2105712890625,622.1000366210938
619.7146606445312,622.1734008789062
621.2734985351562,622.222900390625
622.818359375,622.2457275390625
624.3489990234375,622.2418823242188
625.8648071289062,622.2109375
627.3657836914062,622.153076171875
628.91552734375,622.061279296875
630.44775390625,621.9376220703125
631.9617919921875,621.7822875976562
633.457763671875,621.5978393554688
634.9966430664062,621.3771362304688
636.5154418945312,621.1280517578125
638.0136108398438,620.8507080078125
639.490966796875,620.5465087890625
641.0042114257812,620.19921875
642.4931030273438,619.8198852539062
643.9569091796875,619.408935546875
645.3950805664062,618.96728515625
646.859375,618.4728393554688
648.2942504882812,617.9454345703125
649.6985473632812,617.3843994140625
651.1224365234375,616.7698364257812
652.5132446289062,616.1243286132812
653.870849609375,615.44970703125
655.2410888671875,614.7205810546875
656.5755615234375,613.964111328125
657.8743896484375,613.1813354492188
659.1384887695312,612.373779296875
660.4096069335938,611.5133666992188
661.6439208984375,610.6293334960938
662.8426513671875,609.7247924804688
664.0472412109375,608.7710571289062
665.2247314453125,607.7942504882812
666.3819580078125,606.7919921875
667.5224609375,605.7635498046875
668.6492309570312,604.7098388671875
669.7279663085938,603.6671752929688
670.7969360351562,602.6032104492188
671.857177734375,601.5191650390625
672.91015625,600.416015625
673.958251953125,599.296142578125
675.0049438476562,598.1622924804688
676.0172119140625,597.0545043945312
677.0328979492188,595.9381103515625
678.0551147460938,594.8151245117188
679.0857543945312,593.6876220703125
680.126708984375,592.5570068359375
681.1824340820312,591.4276123046875
682.2189331054688,590.3411254882812
683.2776489257812,589.2637939453125
684.361572265625,588.199462890625
685.4738159179688,587.1515502929688
686.6152954101562,586.1221923828125
687.787841796875,585.1143798828125
688.9931030273438,584.1319580078125
690.1851196289062,583.2080688476562
691.4055786132812,582.307373046875
692.6549682617188,581.4324951171875
693.9338989257812,580.5857543945312
695.2440795898438,579.7721557617188
696.5831298828125,578.9896240234375
697.8980712890625,578.2644653320312
699.2374877929688,577.5676879882812
700.600341796875,576.8990478515625
701.9859008789062,576.2589111328125
703.3939819335938,575.6489868164062
704.8241577148438,575.0704345703125
706.2759399414062,574.5250854492188
707.7484130859375,574.012451171875
709.1832275390625,573.5520629882812
710.6356201171875,573.1240234375
712.1052856445312,572.7291870117188
713.5914306640625,572.3697509765625
715.0932006835938,572.0458984375
716.609375,571.754638671875
718.1392822265625,571.498291015625
719.6821899414062,571.2754516601562
721.1744384765625,571.0924682617188
722.6774291992188,570.939697265625
724.1900634765625,570.8173828125
725.7120971679688,570.7235717773438
727.24267578125,570.6547241210938
728.7814331054688,570.6087646484375
730.3280639648438,570.5872192382812
731.8820190429688,570.5892333984375
733.443359375,570.6138916015625
734.9457397460938,570.6594848632812
736.4544067382812,570.7244262695312
737.968994140625,570.8087158203125
739.4891357421875,570.912353515625
741.0150146484375,571.034912109375
742.546142578125,571.1764526367188
744.0824584960938,571.3377075195312
745.6235961914062,571.5189819335938
747.1696166992188,571.7196044921875
748.7200927734375,571.9403076171875
750.2073364257812,572.1696166992188
751.6984252929688,572.4169921875
753.1931762695312,572.6826171875
754.69140625,572.966796875
756.1926879882812,573.270263671875
757.6968383789062,573.5934448242188
759.2032470703125,573.9375
760.7118530273438,574.3028564453125
762.2224731445312,574.6892700195312
763.73486328125,575.0962524414062
765.1798095703125,575.5042724609375
766.6256103515625,575.9320678710938
768.0726928710938,576.3788452148438
769.520263671875,576.8450317382812
770.9669799804688,577.33056640625
772.4064331054688,577.8336791992188
773.8297119140625,578.3504028320312
775.23681640625,578.8778076171875
776.6943969726562,579.4391479492188
778.1354370117188,580.0081176757812
779.5614013671875,580.5823974609375
780.9716796875,581.1629028320312
782.3663940429688,581.7496337890625
783.7460327148438,582.3417358398438
785.1730346679688,582.9644165039062
786.5855712890625,583.5888671875
787.9837036132812,584.2144775390625
789.3685913085938,584.839111328125
790.7413330078125,585.4610595703125
792.1624145507812,586.10400390625
793.572998046875,586.7381591796875
794.974853515625,587.35986328125
796.3698120117188,587.965576171875
797.7591552734375,588.55224609375
799.2024536132812,589.1375732421875
800.6427001953125,589.6943359375
802.0797729492188,590.2206420898438
803.5144653320312,590.71533203125
804.9464721679688,591.1768188476562
806.4375,591.6239624023438
807.9332885742188,592.03564453125
809.4331665039062,592.4116821289062
810.9364624023438,592.7516479492188
812.4427490234375,593.0560302734375
813.9512329101562,593.3242797851562
815.4603881835938,593.5615234375
816.9700927734375,593.7669677734375
818.4794311523438,593.943359375
819.9883422851562,594.09228515625
821.495849609375,594.213134765625
823.0018310546875,594.3059692382812
824.50634765625,594.3711547851562
826.0084838867188,594.4080200195312
827.5658569335938,594.416748046875
829.1199951171875,594.3950805664062
830.6705322265625,594.3431396484375
832.216796875,594.2620849609375
833.75830078125,594.1511840820312
835.294677734375,594.010986328125
